期数,序列数,BV号,视频标题,作者,播放量,点赞数,弹幕数,评论数,收藏数,分享数
318,1,BV1iJ5fzyEtw,想不到吧，这些不同风格的歌都是我唱的！！！,尹昔眠,9822439,790432,65795,11940,465821,14750
318,2,BV1G95EzFETs,暴揍小潮team,特效小哥studio,8796761,449853,93859,7299,298073,23108
318,3,BV1bF5kzWE9x,【假装讲电影】笑翻！武士穿越回现代！靠拍动作片成为影帝！,假装讲电影,5877217,278841,12177,4549,64607,9430
318,4,BV1LL5ez3EzG,工程师如何在海上建国？【神奇组织29】,小约翰可汗,4771568,247071,24758,7717,47342,7308
318,5,BV1x85XzCEmQ,一个人孤立全寝室是种什么体验？,灵霖七,3066310,184361,5152,4701,39529,18165
318,6,BV1645vzQEdH,一生能“忍”的中国女人，连性生活都偷偷在忍… ｜芝士解结,芝士解结,3654214,124779,4042,4577,28974,6543
318,7,BV17t5kzNEPh,如何在家制造泡腾片,嘤武罗,13145739,363325,8270,2720,137912,4743
318,8,BV1WnL8zLE4c,今天做糖水进村卖！好热啊！,欧大发-沙蟹哥,6592860,426464,12073,8795,34096,7535
318,9,BV1iQ5CzqEiy,【萌黄一槽】宇智波带土[漂泊浪客]全技能爆料！推刀出鞘，天地灭尽！,火影忍者手游情报君,3640928,110338,11891,25418,44381,68944
318,10,BV1vV5RzAEA7,她是我认识58年的好朋友，我逢人就说：她是世界上最漂亮的女孩,晴晴在英国,5281014,494147,1392,2042,122281,11552
318,11,BV1BgLbzAEHg,作弊大师（4）,高斯Goh,6800521,246104,42673,3115,89098,4978
318,12,BV1kLLNzrEjo,《爱我还是他》—柯洁,柯洁,3893512,303337,51210,9180,24755,47934
318,13,BV1xU5bzVEjV,一口气了解瑞士经济,小Lin说,5344239,188379,18358,6809,57449,13579
318,14,BV18tLbzDEGL,跟着阿祖，尽情猛攻 | 三角洲猛攻节4月29日正式上线,三角洲行动,8039835,271276,123071,8207,93463,35190
318,15,BV19E5pzzEfH,《所罗门群岛》第4集：28小时荒野挑战，漫山遍野布陷阱，只为捕获巨型椰子蟹,OK哥环球探海记,22608023,224941,16823,1930,240117,5175
318,16,BV1Cb5jzBEC7,存款10元，我从来没挨过饿,茄猫的罐头,8113085,228529,473,674,397065,7526
318,17,BV1E2LbzBE2N,《七日世界》移动端现已公测！荒野之王德爷带你挑战末日生存！,七日世界官方,3593829,112434,701,2490,34882,4546
318,18,BV1UiLczrEmk,Re:佩恩从零开始的异世界生活！！！【重置版】,-夏秋冬-,3198669,313464,20733,6085,103294,29490
318,19,BV1MoLFzuESi,检查卫生！,脱缰凯Kk,4557095,270773,5408,2036,33294,2230
318,20,BV1C95QzMEdC,为什么要远离地雷女？日本精神小妹有多可怕。。【世界女子图鉴 #地雷妹】,纳豆奶奶,19043695,414135,20115,9967,335045,34549
318,21,BV1YD5jzWEed,省吃俭用学生党belike！,一串大福,14528807,268223,856,735,57126,741
318,22,BV1WQ5bz3EMk,【张靓颖】你们要的轻轻跳《跳楼机》哈哈哈哈哈,张靓颖,4615709,247645,3031,5915,29081,12917
318,23,BV1E25nzkEU8,影视飓风的评测问题,影视飓风,3107741,220724,26345,9556,38924,7818
318,24,BV1bk5bz7EMn,【罗翔】有危机感了，要被AI替代了？AI时代我们还需要读书吗？,罗翔说刑法,1256853,73388,2973,582,18517,5882
318,25,BV1qf5mzEE2v,脑子全是「性幻想」，反映了什么精神状态？不管是否恋爱，都该了解的性心理学,本子在隔壁,1213380,37974,3616,4228,28033,9269
318,26,BV1vP5tzsEjx,火柴人 vs 我的世界系列 第三十六集 起床战争（Bedwars）,火柴人AlanBecker,4900645,191276,37196,7690,114305,9906
318,27,BV1sV5kzyEcZ,分享一个我的小众癖好…,极速拍档-NANA,1437721,26397,1408,1193,4012,1015
318,28,BV1Pu57z3ETj,我终于把我美国爸妈带到了中国！,KerryDowdle,5630784,274905,11551,5464,60669,3825
318,29,BV1BD5CzME34,【巫师】深度复盘鹿晗：被困住的旧神（明星与资本系列）,巫师财经,2415858,66289,13577,4899,23275,6463
318,30,BV1TJ5tz5Eev,租房预算太低,-显眼宝-,4458611,368810,2360,2683,29196,11607
318,31,BV1ixLvzjEbn,伊循北行三千里 臭喵魂归阿勒泰,赵朔西行漫记,1814024,178015,38773,22163,34724,13955
318,32,BV1ab5fzBEzM,小偷行业凉了？从绝技到内幕 一期带你看懂古今盗窃史！,浪花姜,3312218,87806,9089,5918,32459,3966
318,33,BV1Yg5EzbEtW,垃 圾 芬 类,魔骑墨奇,4080680,336483,1726,3696,51493,21827
318,34,BV11V5yzpEHb,当坏人互相折磨，好人就看爽了！全员恶人，无限反转！一口气解说韩剧《恶缘》,小片片说大片,2727040,102836,14438,1422,25044,8699
318,35,BV1Tp5tzGEBt,如果你也害怕第一次妇科体检...,nya酱的一生,1739384,46063,772,1126,11935,2588
318,36,BV1rE5kz3E3N,比起政史地，我更喜欢你！,王与也行,2315799,183570,23534,4322,48291,59224
318,37,BV1uw5Jz9EUk,刚落地「自闭」了5年的朝鲜，好像没我想的那么糟？【第1集】,康哟喂,3927674,66967,29118,7025,35218,13712
318,38,BV1YP5xz2Efk,从未想过《背对背拥抱》竟然是为牛马打工人而写的！,沙拉拉发,2550032,185498,283,1122,22388,25357
318,39,BV1va5kzaEDw,【医学博士】每天3点睡，多少天会死？｜晚睡晚起，算熬夜吗？｜睡得少和睡得晚，哪个伤害更大,兔叭咯,2199939,112030,42305,2190,42017,19173
318,40,BV1sN56zGEZk,他救得了天下，却没人救得了他,孙熙然,2361260,218515,5009,2366,76595,2792
318,41,BV1Fc5CzkEbA,"【败犬女主/误解向】""爱本质无异，是因为人多的拥挤""",学姐圆,1622128,147732,4463,2513,58191,13839
318,42,BV1LKLPzfEor,【提线木偶】让全员欢呼的宅舞比赛冠军现场是什么样子的～竖屏版,圆脸镜镜子,2012458,176000,313,832,22552,2844
318,43,BV1eD5DzHEQC,【硬核】免费的英国医疗,咸鱼堡的医药海滩,1388460,43202,2497,2146,20404,2001
318,44,BV143L8zHEoi,【十年网龄】CF当年是怎么火起来的？这些设计功不可没,国电武术馆馆长,1366583,39998,6331,2530,6370,1726
318,45,BV1zp59zMEpr,一辈子值不值得去一次安道尔?【出行参考4】,-LKs-,1902719,76031,6983,2171,24328,11175
318,46,BV1Gh56zsErz,4K｜世界级骑行路线有多爽？｜自行车上的岛波海道，偶遇日本樱花季,彩蜂摄影大马猫本,768674,11244,876,703,11977,2344
318,47,BV1Zc5XzYEX3,如何用烂片套路，当场爆改出“百亿”剧本？！【阅片有数EP01】,影评人毛尖,799104,21472,2495,673,5595,669
318,48,BV1au5jzHE5s,【AyasaXO叔】治愈灵魂！当上海街头奏响《告白之夜》，画面像极了爱乐之城！,oskarpianist,642433,46345,1097,862,20684,5500
317,1,BV1tud8YyE44,这就是我对游戏王gx的全部理解【水无月菌】,水无月菌,6400729,431000,74374,16724,148539,57454
317,2,BV1msdBYiExL,你们上学都当过什么小官！哈哈哈哈哈,脱缰凯Kk,9722781,520959,8885,4181,46822,5382
317,3,BV1aNdXY1EJ4,贱谍过家家（6）,小潮院长,16678653,595090,35780,9094,195603,12829
317,4,BV1NmdUYhEQZ,6个up主在房车里度过48小时！结果。。。【青春旅行团07】,宝剑嫂,9716259,508832,88532,11102,217632,29588
317,5,BV1kEdzYbE1L,俄罗斯是个什么样的国家,安森垚,4742984,211487,7492,2685,52315,5106
317,6,BV1aGdoY4EUu,纪念一下电脑里养了一年的宠物…,糖渍蛤蜊烤蜜瓜,5426047,437048,29761,6508,53487,20663
317,7,BV1GWojYDEY2,99%的人不曾见过的长江源，我想带你去看看【长江吃饭故事01】,食贫道,2967924,188681,38450,3768,51867,19919
317,8,BV1X3dmYKEKc,夏天摆摊爆款！柠檬水万能公式，2块钱成本月入过万！,上班族的便当,6923374,309295,1372,1583,484725,18088
317,9,BV1W9dAYfENh,谁是国际情报界的“拼好谍”？【硬核狠人80】,小约翰可汗,6616743,334110,27066,9451,77560,14171
317,10,BV1C4d1Y7EbA,狂肝2500张梦回童年！奥迪双钻，飞影铠甲！【定格动画】,利利那TD25,4373328,590052,1652,3765,102955,22765
317,11,BV1tHdoYnEGm,为什么除了中国，很少有国家吃笋呢？,赛博食录,5599245,161545,12946,15297,31748,9394
317,12,BV1g9doYbEta,我终于来到了朝鲜的首都（上）,十七岁歌手想打中单,5299138,173505,71566,9687,57558,38860
317,13,BV1eJdhYdEQY,全国仅4000人从事的小众职业？动捕演员幕后大揭秘！,影视飓风,7584596,297488,9896,3144,91297,6952
317,14,BV17VojYtEk5,：任何路况都如履平地啊,BEC乐高实验,20209265,486006,9873,3961,192921,30496
317,15,BV1xroTY7Etk,“后来有人似你三分，我便慌了神！”（完整版）,汐汐不想睡大街,3430108,352408,4709,7518,109828,28620
317,16,BV1xPdZYQE1n,历时6个月 仅凭一幅画 我用巧克力复原了圆明园十二生肖海晏堂,范苏木,8713780,395984,3143,2880,275638,8325
317,17,BV1mrdZYxE5C,韩国一直拍，题材一直爆！最变态的复仇，最绝望的真相！韩国经典复仇片《不可饶恕》,小片片说大片,3843695,109817,6851,2423,29201,3526
317,18,BV1w4oPYcEbP,我们用AI还原了金三角第一颗罪恶的种子,大漠叔叔,3499794,212203,13899,3996,49048,6611
317,19,BV1JNdQYoEjh,【精神病2-下】从高速旋转椅到钢针搅脑仁，精分是如何地狱化患者的世界的？,神奇菌汤锅,1806562,59776,1656,1455,12442,1055
317,20,BV1kedmYnE2A,吴京首次cos跳俄舞，开局就超爆,和平精英,3060447,59155,1975,1678,47601,6262
317,21,BV1JPdQYtEDB,【传染病简史10】淋病：尿道流脓，每年感染超八千万人的性病之王！,医学科普联盟,5930153,130362,8133,3673,47117,7665
317,22,BV1SYRBYTES4,【初九】哪吒2角色 谁是你心中的top1,初九Haimon,18270681,595472,1938,3770,203321,8920
317,23,BV1S7dmYwExi,那一刻，他突然明白了,-胡莱克修斯-,2807365,300763,15675,2042,57889,2895
317,24,BV1ttd6YGEb7,一场旅行,卫巾纸薄,6245835,698876,1471,2783,214683,9605
317,25,BV1yAdYYLEzq,【高考最后十课】函数与导数！2025高考冲刺！,一数,6462614,233018,97413,9954,153104,24722
317,26,BV1Vhd5Y5Epg,打着暗区听着歌，突然就来财了？！,揽佬SKAIISYOURGOD,3490749,176709,20828,2973,116995,42930
317,27,BV1RadUYrE6h,生物的演化能有多凑合,芳斯塔芙,4654639,242124,9776,3414,47211,4965
317,28,BV13hdyYdEtW,"""谢谢你光顾 我的小怪物""",我爱吃派大星,2065951,289407,3225,13849,91224,16628
317,29,BV14RduYpEYW,砍价的具体作案手法,-显眼宝-,4258710,286527,1525,4523,25850,9972
317,30,BV1BYoLYREXC,绞刑结也是逃生结,笨鱼-本鱼,14997762,578024,2326,6139,237445,6751
317,31,BV1e2doYPEYo,给我…支棱起来啊！！！,进击的金厂长,2050010,141143,1894,1876,17360,1817
317,32,BV1SuoLY3E2y,熊出没里面的大乱炖是什么味道,猫meme团子,14600309,472789,941,2559,343506,4094
317,33,BV1GtoEYdErt,十斤大锅卤菜投喂德国小叔子！烤鸭卷饼大猪蹄！啃到昏迷！,德国陶渊明,2302136,67305,2783,831,5337,356
317,34,BV1ZnddYwEVi,雀巢：鲸尾！！你以后都穿这样上班吧… ❤【二次元爆改08】,流萤Zz,7136306,303229,7553,4288,129056,12654
317,35,BV1nQoTY6ELm,【互动视频】当丧尸爆发，危机肆意全城！你！能否生存到最后？！,末世云夜,3002166,79712,25924,3043,71617,15106
317,36,BV1uYRBYTECU,16岁和50岁，却被编写成神仙眷侣,瞿梦云,2086457,280042,493,3992,40052,4851
317,37,BV1QJdSYBE4t,贴脸开大！当我打扮成埃及女王来到大英博物馆。,埃及南希,8702261,428179,17767,10438,261536,16227
317,38,BV1DpdSYiEY5,全球最罕见麦当劳！北极 VS 非洲！到底都吃什么？,HOLA小测佬,4117844,198620,49874,1959,42129,8429
317,39,BV174dDYXEgW,队友夺舍？道德绑架？11年前火爆的【变身战队】大结局居然是这样？,L另唐,17387217,91466,6207,2579,100519,1023
317,40,BV1KadKYrEsQ,海南探钓金目鲈 怎么就这么难,马李澳到处钓,3738371,153514,2807,1230,10315,2433
317,41,BV1PrdkY3E9a,【Soda纯白】你肯定听过我的歌！【终】,純白,3429937,458533,64780,20810,106530,7226
317,42,BV1om5az6E1C,比起物化生，我更喜欢你！,王与也行,8882460,1007556,244413,31806,319753,434153
317,43,BV18ndmYcEaN,表妹？怪我！我晚来了三十年！【阅片无数SP】,凉风Kaze,1379810,69467,2629,1965,4865,876
317,44,BV1z1dQYbEDi,买周边，让一家人反目成仇【花花世界Vol.14】,花小雕,1089659,43428,2983,1893,7314,4713
317,45,BV1fMdQY9Edj,8首连跳20分钟女团力量燃脂舞｜无跑跳 含背面示范&拉伸｜赶走肥肉培养自信！,欧阳春晓Aurora,2016489,63279,2005,1014,128014,5256
317,46,BV1h85izzEe7,怎么没人告诉我，泼水节这么癫狂？？？,-欣小萌-,2660251,72659,4356,1848,23585,2544
317,47,BV1bnoMYDENT,我更喜欢你～愛♡スクリ～ム！,梓樱酱那个字念zi,1195791,130469,93,949,41098,2423
317,48,BV1GMoMYfESS,【Links】跑遍全世界，我搜集到的...,Linksphotograph,2363716,198393,4134,6171,105891,32492
317,49,BV1RLdSY3ETD,我妈把我绑架了...,沢人,754226,87228,1710,1453,39700,4789
317,50,BV13goMYtE9q,到底什么是美元霸权？深度解析特朗普加关税的最终意图，看懂全球货币秩序的重构，这远比关税重要！【深度报告】,投研部杨摸鱼,1139345,40976,2056,1309,24057,5581
316,1,BV1L2RXY9ERN,⚡️ 建 议 发 到 外 网 宣 传 ⚡️,哦呼w,6987837,585785,2892,9851,83363,16993
316,2,BV1eZR1YAEHh,Rust正版玩法授权 | 《失控进化》首曝PV发布,失控进化,5181734,84084,1230,6104,10946,6640
316,3,BV1EZdcYEEcN,主公不以臣卑鄙，猥自枉屈，三顾臣于球房之中,姚望台球,11237298,795838,39004,4284,121360,50085
316,4,BV1ksRqYXEvE,不要抢走我的整活啊啊！2025年1月新番完结吐槽！【泛式】,泛式,4361353,371262,64772,14419,80494,28061
316,5,BV1DaRSYiEcE,战地の子,博麗霊夢え,2499452,268540,2612,7909,100035,53510
316,6,BV1oBZdYqE6R,一位自称能听见植物声音的小镇诗人和上海来的催稿编辑,煎饼果仔呀,7635963,448006,1988,2318,56094,6425
316,7,BV1dzRqYVEwg,“残影是相机的极限，而不是我的极限”,神秘の东方PB玩家,10864869,722448,90056,13282,100915,14086
316,8,BV1zwRRYaESp,核辐射：染色体碎裂，全身融化，核事故到底有多恐怖？如何科学应对？,医学科普联盟,4436731,160962,17304,3640,37009,2784
316,9,BV1MPZSYqE4L,睡前练练脑，听说这样打乱比较有说服力,魔方达人夏天,9169005,637651,57114,6510,38509,11899
316,10,BV1whZ2YHEqw,《舌 尖 上 的 北 极 II》,狂野脉动,5077806,138390,2341,2434,15941,2050
316,11,BV1P4d3YnExz,特朗普关税王八拳，打中国，打美元，国际贸易必然重塑,小王Albert,6603194,366008,32093,9703,84006,39731
316,12,BV1UVdpYZEhC,断更半个月的时间里，我想做点不一样的事情,老王在中国,2855263,312743,16292,7772,61049,6717
316,13,BV11iZXYGEF9,雀巢工作室史上最沉重的一期,7鲸尾,4031198,328239,1649,2411,55314,3114
316,14,BV1BGZ1YyEDA,20后变形记？奶爸团带娃莽进重庆山村！【爸爸在这儿呢 3】,啊吗粽,4508034,164831,12365,3276,33509,5816
316,15,BV1VnZRYcELz,【长尾夹】原创-卡布达巨人,机夹小翔,4066638,493676,10769,6318,58726,41504
316,16,BV1CwZ1YHERw,真人狼人杀？《迷失》2.0！最新悬疑力作《墨西哥太平间的九具尸体》上,小片片说大片,7223226,150695,8705,1761,105217,7926
316,17,BV1HddAYtEyo,骗！！！！！！！！！！！,高斯Goh,4103709,220117,13703,2754,45543,4119
316,18,BV1EgRiY5Eek,这个游戏出现在21世纪还是过于艺术了！,某幻君,4158552,189264,52819,6028,70939,3505
316,19,BV1XkRyYsEKc,珍贵影像《优雅oiiaii》,浑元Rysn,1829755,122376,45868,1365,18630,2431
316,20,BV1NkRBYcEKw,这个汉堡……是假的,梧萌,5097628,322290,1610,2335,37728,6146
316,21,BV1ykfMYpEkp,甲亢哥+卓别林(第一弹)，这么剪要火爆国外了！,默片老顽童,3862871,421946,3665,3993,68803,25257
316,22,BV1ZXZRYMEpf,这样的房间你们喜欢吗？,_张天琪,10734421,229128,29132,2018,82528,1010
316,23,BV1YTRDYkEUi,人类历史上第一次宿舍太空飞行,小叮当的伙伴们,4414041,352232,2312,3844,45464,20166
316,24,BV1QxRfYaEBR,什么叫非遗：一连7天都不软不塌！还酥得掉渣！,绵羊料理,3416589,165894,3309,3004,31217,6087
316,25,BV1YAZGYkEWY,三十块搞定的家庭版麻辣烤鱼，麻麻辣辣肉也很嫩，味道不差外面的。,吃不胖的放心,3776421,221677,21297,5215,19924,16212
316,26,BV1BGRfY3ExL,只有八根手指的类人文明,虚构柠檬,4967625,308365,2184,6275,67340,16064
316,27,BV1KqZRYJEpz,春日限定的童年美味,是朱较瘦,8710366,314680,1631,3505,18280,5961
316,28,BV1NpZdYUEAZ,《后丘摔了》,灿灿的远,3790754,487291,73072,5137,55140,27856
316,29,BV1eZR1YAE8j,“主播 能不能做点二次元的丧葬用品？”,汤木檀泽,6653471,373554,3794,4461,91990,36845
316,30,BV1ueZmYTEBZ,法庭上禁止对嫌疑人用黑虎掏星啊！！！《时空独舞篇下》,芦苇十三少,2864076,119480,1200,382,62864,746
316,31,BV1tjRUYZEdB,只限制宽度？这是你说的啊！,何大爷课堂,10346464,342313,988,2172,67556,3059
316,32,BV1CURSYREzN,这森林藏着奇怪的实体，请别在这上夜班！,与山0v0,1926954,100518,7601,1369,30409,1102
316,33,BV1yqR1Y2EVM,横店变竖店，短剧赛道越来越卷，值得看的有哪些《十大短剧》,low君热剧,4788668,85784,9213,5260,100265,11256
316,34,BV1D3RqYaErW,陈翔六点半: “孔布”故事，搞笑来袭,陈翔六点半,10550821,152477,2396,1614,43367,6040
316,35,BV1cVRSYSEWC,假装自己是日本社畜，错过末班地铁是什么下场？,康哟喂,6416881,137920,15512,6614,57084,10264
316,36,BV1qRR1YNE2u,这个小姐姐好活泼呀,32分钟_和平精英,4560000,55075,483,450,120752,671
316,37,BV1a2RqYBEvQ,上班四年，觉醒替身,-三三三元,6171025,624412,1325,4072,121518,22057
316,38,BV1oUZDYsEUY,你可能不认识我，但你也许听过或者背过我写的歌词，那认识一下？,邪叫教主,2627084,315228,22429,8841,68070,4681
316,39,BV1RCZdYPEji,【狗子剧医】深度解析硝子失聪医学真相，比电影更揪心！,狗子王Dogtor_Wang,2329150,212051,2918,3739,71141,4622
316,40,BV1ckZDY8EPN,世界上卖的最好的车，就这？,极速拍档,1630128,31607,7718,5895,3950,2965
316,41,BV1iXRCYZE8Y,即将消失的传统美食，现在只剩几个老人在做了,江寻千,7333210,218474,3745,4094,114675,3734
316,42,BV1RoZXYoEU6,4K ｜吃不起！滑不起！ “全球最贵雪场” 物价有多离谱｜全球巡滑 第七国 瑞士 采尔马特,Javen嘉文儿,578599,9871,740,387,4997,1401
316,43,BV1UfZ2YwEP5,ナユタン星人 - 太陽系デスコ/太阳系Disco (ft.初音未来) OFFICIAL MUSIC VIDEO,ナユタン星人_官方,1524027,200919,4679,2967,84241,9018
